,class,object,session,im_num,im_path
343,1,3,3,14,household/cup_03_pivothead/cup_03_pivothead_rzplus_14.png
344,1,3,3,15,household/cup_03_pivothead/cup_03_pivothead_rzplus_15.png
345,1,3,4,1,household/cup_03_pivothead/cup_03_pivothead_rxminus_1.png
346,1,3,4,2,household/cup_03_pivothead/cup_03_pivothead_rxminus_2.png
347,1,3,4,3,household/cup_03_pivothead/cup_03_pivothead_rxminus_3.png
348,1,3,4,4,household/cup_03_pivothead/cup_03_pivothead_rxminus_4.png
349,1,3,4,5,household/cup_03_pivothead/cup_03_pivothead_rxminus_5.png
350,1,3,4,6,household/cup_03_pivothead/cup_03_pivothead_rxminus_6.png
351,1,3,4,7,household/cup_03_pivothead/cup_03_pivothead_rxminus_7.png
352,1,3,4,8,household/cup_03_pivothead/cup_03_pivothead_rxminus_8.png
353,1,3,4,9,household/cup_03_pivothead/cup_03_pivothead_rxminus_9.png
354,1,3,4,10,household/cup_03_pivothead/cup_03_pivothead_rxminus_10.png
355,1,3,4,11,household/cup_03_pivothead/cup_03_pivothead_rxminus_11.png
356,1,3,4,12,household/cup_03_pivothead/cup_03_pivothead_rxminus_12.png
357,1,3,4,13,household/cup_03_pivothead/cup_03_pivothead_rxminus_13.png
358,1,3,4,14,household/cup_03_pivothead/cup_03_pivothead_rxminus_14.png
359,1,3,4,15,household/cup_03_pivothead/cup_03_pivothead_rxminus_15.png
360,1,3,5,1,household/cup_03_pivothead/cup_03_pivothead_ryminus_1.png
361,1,3,5,2,household/cup_03_pivothead/cup_03_pivothead_ryminus_2.png
362,1,3,5,3,household/cup_03_pivothead/cup_03_pivothead_ryminus_3.png
363,1,3,5,4,household/cup_03_pivothead/cup_03_pivothead_ryminus_4.png
364,1,3,5,5,household/cup_03_pivothead/cup_03_pivothead_ryminus_5.png
365,1,3,5,6,household/cup_03_pivothead/cup_03_pivothead_ryminus_6.png
366,1,3,5,7,household/cup_03_pivothead/cup_03_pivothead_ryminus_7.png
367,1,3,5,8,household/cup_03_pivothead/cup_03_pivothead_ryminus_8.png
368,1,3,5,9,household/cup_03_pivothead/cup_03_pivothead_ryminus_9.png
369,1,3,5,10,household/cup_03_pivothead/cup_03_pivothead_ryminus_10.png
370,1,3,5,11,household/cup_03_pivothead/cup_03_pivothead_ryminus_11.png
371,1,3,5,12,household/cup_03_pivothead/cup_03_pivothead_ryminus_12.png
372,1,3,5,13,household/cup_03_pivothead/cup_03_pivothead_ryminus_13.png
373,1,3,5,14,household/cup_03_pivothead/cup_03_pivothead_ryminus_14.png
374,1,3,5,15,household/cup_03_pivothead/cup_03_pivothead_ryminus_15.png
375,1,3,6,1,household/cup_03_pivothead/cup_03_pivothead_rzminus_1.png
376,1,3,6,2,household/cup_03_pivothead/cup_03_pivothead_rzminus_2.png
377,1,3,6,3,household/cup_03_pivothead/cup_03_pivothead_rzminus_3.png
378,1,3,6,4,household/cup_03_pivothead/cup_03_pivothead_rzminus_4.png
379,1,3,6,5,household/cup_03_pivothead/cup_03_pivothead_rzminus_5.png
380,1,3,6,6,household/cup_03_pivothead/cup_03_pivothead_rzminus_6.png
381,1,3,6,7,household/cup_03_pivothead/cup_03_pivothead_rzminus_7.png
382,1,3,6,8,household/cup_03_pivothead/cup_03_pivothead_rzminus_8.png
383,1,3,6,9,household/cup_03_pivothead/cup_03_pivothead_rzminus_9.png
384,1,3,6,10,household/cup_03_pivothead/cup_03_pivothead_rzminus_10.png
385,1,3,6,11,household/cup_03_pivothead/cup_03_pivothead_rzminus_11.png
386,1,3,6,12,household/cup_03_pivothead/cup_03_pivothead_rzminus_12.png
387,1,3,6,13,household/cup_03_pivothead/cup_03_pivothead_rzminus_13.png
388,1,3,6,14,household/cup_03_pivothead/cup_03_pivothead_rzminus_14.png
389,1,3,6,15,household/cup_03_pivothead/cup_03_pivothead_rzminus_15.png
390,1,3,7,1,household/cup_03_pivothead/cup_03_pivothead_tx_1.png
391,1,3,7,2,household/cup_03_pivothead/cup_03_pivothead_tx_2.png
392,1,3,7,3,household/cup_03_pivothead/cup_03_pivothead_tx_3.png
393,1,3,7,4,household/cup_03_pivothead/cup_03_pivothead_tx_4.png
394,1,3,7,5,household/cup_03_pivothead/cup_03_pivothead_tx_5.png
395,1,3,7,6,household/cup_03_pivothead/cup_03_pivothead_tx_6.png
396,1,3,7,7,household/cup_03_pivothead/cup_03_pivothead_tx_7.png
397,1,3,7,8,household/cup_03_pivothead/cup_03_pivothead_tx_8.png
398,1,3,7,9,household/cup_03_pivothead/cup_03_pivothead_tx_9.png
399,1,3,7,10,household/cup_03_pivothead/cup_03_pivothead_tx_10.png
400,1,3,7,11,household/cup_03_pivothead/cup_03_pivothead_tx_11.png
401,1,3,7,12,household/cup_03_pivothead/cup_03_pivothead_tx_12.png
402,1,3,7,13,household/cup_03_pivothead/cup_03_pivothead_tx_13.png
403,1,3,7,14,household/cup_03_pivothead/cup_03_pivothead_tx_14.png
404,1,3,7,15,household/cup_03_pivothead/cup_03_pivothead_tx_15.png
405,1,3,8,1,household/cup_03_pivothead/cup_03_pivothead_ty_1.png
406,1,3,8,2,household/cup_03_pivothead/cup_03_pivothead_ty_2.png
407,1,3,8,3,household/cup_03_pivothead/cup_03_pivothead_ty_3.png
408,1,3,8,4,household/cup_03_pivothead/cup_03_pivothead_ty_4.png
409,1,3,8,5,household/cup_03_pivothead/cup_03_pivothead_ty_5.png
410,1,3,8,6,household/cup_03_pivothead/cup_03_pivothead_ty_6.png
411,1,3,8,7,household/cup_03_pivothead/cup_03_pivothead_ty_7.png
412,1,3,8,8,household/cup_03_pivothead/cup_03_pivothead_ty_8.png
413,1,3,8,9,household/cup_03_pivothead/cup_03_pivothead_ty_9.png
414,1,3,8,10,household/cup_03_pivothead/cup_03_pivothead_ty_10.png
415,1,3,8,11,household/cup_03_pivothead/cup_03_pivothead_ty_11.png
416,1,3,8,12,household/cup_03_pivothead/cup_03_pivothead_ty_12.png
417,1,3,8,13,household/cup_03_pivothead/cup_03_pivothead_ty_13.png
418,1,3,8,14,household/cup_03_pivothead/cup_03_pivothead_ty_14.png
419,1,3,8,15,household/cup_03_pivothead/cup_03_pivothead_ty_15.png
420,1,3,9,1,household/cup_03_pivothead/cup_03_pivothead_tz_1.png
421,1,3,9,2,household/cup_03_pivothead/cup_03_pivothead_tz_2.png
422,1,3,9,3,household/cup_03_pivothead/cup_03_pivothead_tz_3.png
423,1,3,9,4,household/cup_03_pivothead/cup_03_pivothead_tz_4.png
424,1,3,9,5,household/cup_03_pivothead/cup_03_pivothead_tz_5.png
425,1,3,9,6,household/cup_03_pivothead/cup_03_pivothead_tz_6.png
426,1,3,9,7,household/cup_03_pivothead/cup_03_pivothead_tz_7.png
427,1,3,9,8,household/cup_03_pivothead/cup_03_pivothead_tz_8.png
428,1,3,9,9,household/cup_03_pivothead/cup_03_pivothead_tz_9.png
429,1,3,9,10,household/cup_03_pivothead/cup_03_pivothead_tz_10.png
430,1,3,9,11,household/cup_03_pivothead/cup_03_pivothead_tz_11.png
431,1,3,9,12,household/cup_03_pivothead/cup_03_pivothead_tz_12.png
432,1,3,9,13,household/cup_03_pivothead/cup_03_pivothead_tz_13.png
433,1,3,9,14,household/cup_03_pivothead/cup_03_pivothead_tz_14.png
434,1,3,9,15,household/cup_03_pivothead/cup_03_pivothead_tz_15.png
435,1,3,10,1,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_1.png
436,1,3,10,2,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_2.png
437,1,3,10,3,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_3.png
438,1,3,10,4,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_4.png
439,1,3,10,5,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_5.png
440,1,3,10,6,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_6.png
441,1,3,10,7,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_7.png
442,1,3,10,8,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_8.png
443,1,3,10,9,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_9.png
444,1,3,10,10,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_10.png
445,1,3,10,11,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_11.png
446,1,3,10,12,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_12.png
447,1,3,10,13,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_13.png
448,1,3,10,14,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_14.png
449,1,3,10,15,household/cup_03_pivothead/cup_03_pivothead_hodgepodge_15.png
450,1,4,1,1,household/cup_04_pivothead/cup_04_pivothead_rxplus_1.png
451,1,4,1,2,household/cup_04_pivothead/cup_04_pivothead_rxplus_2.png
452,1,4,1,3,household/cup_04_pivothead/cup_04_pivothead_rxplus_3.png
453,1,4,1,4,household/cup_04_pivothead/cup_04_pivothead_rxplus_4.png
454,1,4,1,5,household/cup_04_pivothead/cup_04_pivothead_rxplus_5.png
455,1,4,1,6,household/cup_04_pivothead/cup_04_pivothead_rxplus_6.png
456,1,4,1,7,household/cup_04_pivothead/cup_04_pivothead_rxplus_7.png
457,1,4,1,8,household/cup_04_pivothead/cup_04_pivothead_rxplus_8.png
458,1,4,1,9,household/cup_04_pivothead/cup_04_pivothead_rxplus_9.png
459,1,4,1,10,household/cup_04_pivothead/cup_04_pivothead_rxplus_10.png
460,1,4,1,11,household/cup_04_pivothead/cup_04_pivothead_rxplus_11.png
461,1,4,1,12,household/cup_04_pivothead/cup_04_pivothead_rxplus_12.png
462,1,4,1,13,household/cup_04_pivothead/cup_04_pivothead_rxplus_13.png
463,1,4,1,14,household/cup_04_pivothead/cup_04_pivothead_rxplus_14.png
464,1,4,1,15,household/cup_04_pivothead/cup_04_pivothead_rxplus_15.png
465,1,4,2,1,household/cup_04_pivothead/cup_04_pivothead_ryplus_1.png
466,1,4,2,2,household/cup_04_pivothead/cup_04_pivothead_ryplus_2.png
467,1,4,2,3,household/cup_04_pivothead/cup_04_pivothead_ryplus_3.png
468,1,4,2,4,household/cup_04_pivothead/cup_04_pivothead_ryplus_4.png
469,1,4,2,5,household/cup_04_pivothead/cup_04_pivothead_ryplus_5.png
470,1,4,2,6,household/cup_04_pivothead/cup_04_pivothead_ryplus_6.png
471,1,4,2,7,household/cup_04_pivothead/cup_04_pivothead_ryplus_7.png
472,1,4,2,8,household/cup_04_pivothead/cup_04_pivothead_ryplus_8.png
473,1,4,2,9,household/cup_04_pivothead/cup_04_pivothead_ryplus_9.png
474,1,4,2,10,household/cup_04_pivothead/cup_04_pivothead_ryplus_10.png
475,1,4,2,11,household/cup_04_pivothead/cup_04_pivothead_ryplus_11.png
476,1,4,2,12,household/cup_04_pivothead/cup_04_pivothead_ryplus_12.png
477,1,4,2,13,household/cup_04_pivothead/cup_04_pivothead_ryplus_13.png
478,1,4,2,14,household/cup_04_pivothead/cup_04_pivothead_ryplus_14.png
479,1,4,2,15,household/cup_04_pivothead/cup_04_pivothead_ryplus_15.png
480,1,4,3,1,household/cup_04_pivothead/cup_04_pivothead_rzplus_1.png
481,1,4,3,2,household/cup_04_pivothead/cup_04_pivothead_rzplus_2.png
482,1,4,3,3,household/cup_04_pivothead/cup_04_pivothead_rzplus_3.png
483,1,4,3,4,household/cup_04_pivothead/cup_04_pivothead_rzplus_4.png
484,1,4,3,5,household/cup_04_pivothead/cup_04_pivothead_rzplus_5.png
485,1,4,3,6,household/cup_04_pivothead/cup_04_pivothead_rzplus_6.png
486,1,4,3,7,household/cup_04_pivothead/cup_04_pivothead_rzplus_7.png
487,1,4,3,8,household/cup_04_pivothead/cup_04_pivothead_rzplus_8.png
488,1,4,3,9,household/cup_04_pivothead/cup_04_pivothead_rzplus_9.png
489,1,4,3,10,household/cup_04_pivothead/cup_04_pivothead_rzplus_10.png
490,1,4,3,11,household/cup_04_pivothead/cup_04_pivothead_rzplus_11.png
491,1,4,3,12,household/cup_04_pivothead/cup_04_pivothead_rzplus_12.png
492,1,4,3,13,household/cup_04_pivothead/cup_04_pivothead_rzplus_13.png
493,1,4,3,14,household/cup_04_pivothead/cup_04_pivothead_rzplus_14.png
494,1,4,3,15,household/cup_04_pivothead/cup_04_pivothead_rzplus_15.png
495,1,4,4,1,household/cup_04_pivothead/cup_04_pivothead_rxminus_1.png
496,1,4,4,2,household/cup_04_pivothead/cup_04_pivothead_rxminus_2.png
497,1,4,4,3,household/cup_04_pivothead/cup_04_pivothead_rxminus_3.png
498,1,4,4,4,household/cup_04_pivothead/cup_04_pivothead_rxminus_4.png
499,1,4,4,5,household/cup_04_pivothead/cup_04_pivothead_rxminus_5.png
500,1,4,4,6,household/cup_04_pivothead/cup_04_pivothead_rxminus_6.png
501,1,4,4,7,household/cup_04_pivothead/cup_04_pivothead_rxminus_7.png
502,1,4,4,8,household/cup_04_pivothead/cup_04_pivothead_rxminus_8.png
503,1,4,4,9,household/cup_04_pivothead/cup_04_pivothead_rxminus_9.png
504,1,4,4,10,household/cup_04_pivothead/cup_04_pivothead_rxminus_10.png
505,1,4,4,11,household/cup_04_pivothead/cup_04_pivothead_rxminus_11.png
506,1,4,4,12,household/cup_04_pivothead/cup_04_pivothead_rxminus_12.png
507,1,4,4,13,household/cup_04_pivothead/cup_04_pivothead_rxminus_13.png
508,1,4,4,14,household/cup_04_pivothead/cup_04_pivothead_rxminus_14.png
509,1,4,4,15,household/cup_04_pivothead/cup_04_pivothead_rxminus_15.png
510,1,4,5,1,household/cup_04_pivothead/cup_04_pivothead_ryminus_1.png
511,1,4,5,2,household/cup_04_pivothead/cup_04_pivothead_ryminus_2.png
512,1,4,5,3,household/cup_04_pivothead/cup_04_pivothead_ryminus_3.png
513,1,4,5,4,household/cup_04_pivothead/cup_04_pivothead_ryminus_4.png
514,1,4,5,5,household/cup_04_pivothead/cup_04_pivothead_ryminus_5.png
515,1,4,5,6,household/cup_04_pivothead/cup_04_pivothead_ryminus_6.png
516,1,4,5,7,household/cup_04_pivothead/cup_04_pivothead_ryminus_7.png
517,1,4,5,8,household/cup_04_pivothead/cup_04_pivothead_ryminus_8.png
518,1,4,5,9,household/cup_04_pivothead/cup_04_pivothead_ryminus_9.png
519,1,4,5,10,household/cup_04_pivothead/cup_04_pivothead_ryminus_10.png
520,1,4,5,11,household/cup_04_pivothead/cup_04_pivothead_ryminus_11.png
521,1,4,5,12,household/cup_04_pivothead/cup_04_pivothead_ryminus_12.png
522,1,4,5,13,household/cup_04_pivothead/cup_04_pivothead_ryminus_13.png
523,1,4,5,14,household/cup_04_pivothead/cup_04_pivothead_ryminus_14.png
524,1,4,5,15,household/cup_04_pivothead/cup_04_pivothead_ryminus_15.png
525,1,4,6,1,household/cup_04_pivothead/cup_04_pivothead_rzminus_1.png
526,1,4,6,2,household/cup_04_pivothead/cup_04_pivothead_rzminus_2.png
527,1,4,6,3,household/cup_04_pivothead/cup_04_pivothead_rzminus_3.png
528,1,4,6,4,household/cup_04_pivothead/cup_04_pivothead_rzminus_4.png
529,1,4,6,5,household/cup_04_pivothead/cup_04_pivothead_rzminus_5.png
530,1,4,6,6,household/cup_04_pivothead/cup_04_pivothead_rzminus_6.png
531,1,4,6,7,household/cup_04_pivothead/cup_04_pivothead_rzminus_7.png
532,1,4,6,8,household/cup_04_pivothead/cup_04_pivothead_rzminus_8.png
533,1,4,6,9,household/cup_04_pivothead/cup_04_pivothead_rzminus_9.png
534,1,4,6,10,household/cup_04_pivothead/cup_04_pivothead_rzminus_10.png
535,1,4,6,11,household/cup_04_pivothead/cup_04_pivothead_rzminus_11.png
536,1,4,6,12,household/cup_04_pivothead/cup_04_pivothead_rzminus_12.png
537,1,4,6,13,household/cup_04_pivothead/cup_04_pivothead_rzminus_13.png
538,1,4,6,14,household/cup_04_pivothead/cup_04_pivothead_rzminus_14.png
539,1,4,6,15,household/cup_04_pivothead/cup_04_pivothead_rzminus_15.png
540,1,4,7,1,household/cup_04_pivothead/cup_04_pivothead_tx_1.png
541,1,4,7,2,household/cup_04_pivothead/cup_04_pivothead_tx_2.png
542,1,4,7,3,household/cup_04_pivothead/cup_04_pivothead_tx_3.png
543,1,4,7,4,household/cup_04_pivothead/cup_04_pivothead_tx_4.png
544,1,4,7,5,household/cup_04_pivothead/cup_04_pivothead_tx_5.png
545,1,4,7,6,household/cup_04_pivothead/cup_04_pivothead_tx_6.png
546,1,4,7,7,household/cup_04_pivothead/cup_04_pivothead_tx_7.png
547,1,4,7,8,household/cup_04_pivothead/cup_04_pivothead_tx_8.png
548,1,4,7,9,household/cup_04_pivothead/cup_04_pivothead_tx_9.png
549,1,4,7,10,household/cup_04_pivothead/cup_04_pivothead_tx_10.png
550,1,4,7,11,household/cup_04_pivothead/cup_04_pivothead_tx_11.png
551,1,4,7,12,household/cup_04_pivothead/cup_04_pivothead_tx_12.png
552,1,4,7,13,household/cup_04_pivothead/cup_04_pivothead_tx_13.png
553,1,4,7,14,household/cup_04_pivothead/cup_04_pivothead_tx_14.png
554,1,4,7,15,household/cup_04_pivothead/cup_04_pivothead_tx_15.png
555,1,4,8,1,household/cup_04_pivothead/cup_04_pivothead_ty_1.png
556,1,4,8,2,household/cup_04_pivothead/cup_04_pivothead_ty_2.png
557,1,4,8,3,household/cup_04_pivothead/cup_04_pivothead_ty_3.png
558,1,4,8,4,household/cup_04_pivothead/cup_04_pivothead_ty_4.png
559,1,4,8,5,household/cup_04_pivothead/cup_04_pivothead_ty_5.png
560,1,4,8,6,household/cup_04_pivothead/cup_04_pivothead_ty_6.png
561,1,4,8,7,household/cup_04_pivothead/cup_04_pivothead_ty_7.png
562,1,4,8,8,household/cup_04_pivothead/cup_04_pivothead_ty_8.png
563,1,4,8,9,household/cup_04_pivothead/cup_04_pivothead_ty_9.png
564,1,4,8,10,household/cup_04_pivothead/cup_04_pivothead_ty_10.png
565,1,4,8,11,household/cup_04_pivothead/cup_04_pivothead_ty_11.png
566,1,4,8,12,household/cup_04_pivothead/cup_04_pivothead_ty_12.png
567,1,4,8,13,household/cup_04_pivothead/cup_04_pivothead_ty_13.png
568,1,4,8,14,household/cup_04_pivothead/cup_04_pivothead_ty_14.png
569,1,4,8,15,household/cup_04_pivothead/cup_04_pivothead_ty_15.png
570,1,4,9,1,household/cup_04_pivothead/cup_04_pivothead_tz_1.png
571,1,4,9,2,household/cup_04_pivothead/cup_04_pivothead_tz_2.png
572,1,4,9,3,household/cup_04_pivothead/cup_04_pivothead_tz_3.png
573,1,4,9,4,household/cup_04_pivothead/cup_04_pivothead_tz_4.png
574,1,4,9,5,household/cup_04_pivothead/cup_04_pivothead_tz_5.png
575,1,4,9,6,household/cup_04_pivothead/cup_04_pivothead_tz_6.png
576,1,4,9,7,household/cup_04_pivothead/cup_04_pivothead_tz_7.png
577,1,4,9,8,household/cup_04_pivothead/cup_04_pivothead_tz_8.png
578,1,4,9,9,household/cup_04_pivothead/cup_04_pivothead_tz_9.png
579,1,4,9,10,household/cup_04_pivothead/cup_04_pivothead_tz_10.png
580,1,4,9,11,household/cup_04_pivothead/cup_04_pivothead_tz_11.png
581,1,4,9,12,household/cup_04_pivothead/cup_04_pivothead_tz_12.png
582,1,4,9,13,household/cup_04_pivothead/cup_04_pivothead_tz_13.png
583,1,4,9,14,household/cup_04_pivothead/cup_04_pivothead_tz_14.png
584,1,4,9,15,household/cup_04_pivothead/cup_04_pivothead_tz_15.png
585,1,4,10,1,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_1.png
586,1,4,10,2,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_2.png
587,1,4,10,3,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_3.png
588,1,4,10,4,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_4.png
589,1,4,10,5,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_5.png
590,1,4,10,6,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_6.png
591,1,4,10,7,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_7.png
592,1,4,10,8,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_8.png
593,1,4,10,9,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_9.png
594,1,4,10,10,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_10.png
595,1,4,10,11,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_11.png
596,1,4,10,12,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_12.png
597,1,4,10,13,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_13.png
598,1,4,10,14,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_14.png
599,1,4,10,15,household/cup_04_pivothead/cup_04_pivothead_hodgepodge_15.png
600,1,5,1,1,household/cup_05_pivothead/cup_05_pivothead_rxplus_1.png
601,1,5,1,2,household/cup_05_pivothead/cup_05_pivothead_rxplus_2.png
602,1,5,1,3,household/cup_05_pivothead/cup_05_pivothead_rxplus_3.png
603,1,5,1,4,household/cup_05_pivothead/cup_05_pivothead_rxplus_4.png
604,1,5,1,5,household/cup_05_pivothead/cup_05_pivothead_rxplus_5.png
605,1,5,1,6,household/cup_05_pivothead/cup_05_pivothead_rxplus_6.png
606,1,5,1,7,household/cup_05_pivothead/cup_05_pivothead_rxplus_7.png
607,1,5,1,8,household/cup_05_pivothead/cup_05_pivothead_rxplus_8.png
608,1,5,1,9,household/cup_05_pivothead/cup_05_pivothead_rxplus_9.png
609,1,5,1,10,household/cup_05_pivothead/cup_05_pivothead_rxplus_10.png
610,1,5,1,11,household/cup_05_pivothead/cup_05_pivothead_rxplus_11.png
611,1,5,1,12,household/cup_05_pivothead/cup_05_pivothead_rxplus_12.png
612,1,5,1,13,household/cup_05_pivothead/cup_05_pivothead_rxplus_13.png
613,1,5,1,14,household/cup_05_pivothead/cup_05_pivothead_rxplus_14.png
614,1,5,1,15,household/cup_05_pivothead/cup_05_pivothead_rxplus_15.png
615,1,5,2,1,household/cup_05_pivothead/cup_05_pivothead_ryplus_1.png
616,1,5,2,2,household/cup_05_pivothead/cup_05_pivothead_ryplus_2.png
617,1,5,2,3,household/cup_05_pivothead/cup_05_pivothead_ryplus_3.png
618,1,5,2,4,household/cup_05_pivothead/cup_05_pivothead_ryplus_4.png
619,1,5,2,5,household/cup_05_pivothead/cup_05_pivothead_ryplus_5.png
620,1,5,2,6,household/cup_05_pivothead/cup_05_pivothead_ryplus_6.png
621,1,5,2,7,household/cup_05_pivothead/cup_05_pivothead_ryplus_7.png
622,1,5,2,8,household/cup_05_pivothead/cup_05_pivothead_ryplus_8.png
623,1,5,2,9,household/cup_05_pivothead/cup_05_pivothead_ryplus_9.png
624,1,5,2,10,household/cup_05_pivothead/cup_05_pivothead_ryplus_10.png
625,1,5,2,11,household/cup_05_pivothead/cup_05_pivothead_ryplus_11.png
626,1,5,2,12,household/cup_05_pivothead/cup_05_pivothead_ryplus_12.png
627,1,5,2,13,household/cup_05_pivothead/cup_05_pivothead_ryplus_13.png
628,1,5,2,14,household/cup_05_pivothead/cup_05_pivothead_ryplus_14.png
629,1,5,2,15,household/cup_05_pivothead/cup_05_pivothead_ryplus_15.png
630,1,5,3,1,household/cup_05_pivothead/cup_05_pivothead_rzplus_1.png
631,1,5,3,2,household/cup_05_pivothead/cup_05_pivothead_rzplus_2.png
632,1,5,3,3,household/cup_05_pivothead/cup_05_pivothead_rzplus_3.png
633,1,5,3,4,household/cup_05_pivothead/cup_05_pivothead_rzplus_4.png
634,1,5,3,5,household/cup_05_pivothead/cup_05_pivothead_rzplus_5.png
635,1,5,3,6,household/cup_05_pivothead/cup_05_pivothead_rzplus_6.png
636,1,5,3,7,household/cup_05_pivothead/cup_05_pivothead_rzplus_7.png
637,1,5,3,8,household/cup_05_pivothead/cup_05_pivothead_rzplus_8.png
638,1,5,3,9,household/cup_05_pivothead/cup_05_pivothead_rzplus_9.png
639,1,5,3,10,household/cup_05_pivothead/cup_05_pivothead_rzplus_10.png
640,1,5,3,11,household/cup_05_pivothead/cup_05_pivothead_rzplus_11.png
641,1,5,3,12,household/cup_05_pivothead/cup_05_pivothead_rzplus_12.png
642,1,5,3,13,household/cup_05_pivothead/cup_05_pivothead_rzplus_13.png
643,1,5,3,14,household/cup_05_pivothead/cup_05_pivothead_rzplus_14.png
644,1,5,3,15,household/cup_05_pivothead/cup_05_pivothead_rzplus_15.png
645,1,5,4,1,household/cup_05_pivothead/cup_05_pivothead_rxminus_1.png
646,1,5,4,2,household/cup_05_pivothead/cup_05_pivothead_rxminus_2.png
647,1,5,4,3,household/cup_05_pivothead/cup_05_pivothead_rxminus_3.png
648,1,5,4,4,household/cup_05_pivothead/cup_05_pivothead_rxminus_4.png
649,1,5,4,5,household/cup_05_pivothead/cup_05_pivothead_rxminus_5.png
